ERROR: Unable to locate a modulefile for 'torque/default'
ERROR: Unable to locate a modulefile for 'oldwheezy/1.0'
ERROR: Unable to locate a modulefile for 'licenses/1.0'
ERROR: Unable to locate a modulefile for 'stdenv/1.3'
ERROR: Unable to locate a modulefile for 'libgfortran/32/1'
----------------------------------------------INPUT LENGTH  5 ------------------------

/home/lgpu0119/DL_assignments_2019/assignment_2/part1/train.py:104: UserWarning: torch.nn.utils.clip_grad_norm is now deprecated in favor of torch.nn.utils.clip_grad_norm_.
  torch.nn.utils.clip_grad_norm(model.parameters(), max_norm=config.max_norm)
[2019-11-27 17:40] Train Step 0000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6599.36, Accuracy = 0.09, Loss = 2.320
[2019-11-27 18:33] Train Step 1740/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9931.94, Accuracy = 0.41, Loss = 1.555
[2019-11-27 18:33] Train Step 1750/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9974.19, Accuracy = 0.31, Loss = 1.720
[2019-11-27 18:33] Train Step 1760/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9937.09, Accuracy = 0.26, Loss = 1.720
[2019-11-27 18:33] Train Step 1770/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9928.26, Accuracy = 0.27, Loss = 1.724
[2019-11-27 18:33] Train Step 1780/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9933.78, Accuracy = 0.34, Loss = 1.642
[2019-11-27 18:33] Train Step 1790/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9853.74, Accuracy = 0.34, Loss = 1.606
[2019-11-27 18:33] Train Step 1800/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9784.59, Accuracy = 0.26, Loss = 1.762
[2019-11-27 18:33] Train Step 1810/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9932.31, Accuracy = 0.38, Loss = 1.534
[2019-11-27 18:33] Train Step 1820/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9978.83, Accuracy = 0.34, Loss = 1.549
[2019-11-27 18:33] Train Step 1830/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9942.42, Accuracy = 0.30, Loss = 1.696
[2019-11-27 18:33] Train Step 1840/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9848.49, Accuracy = 0.32, Loss = 1.619
[2019-11-27 18:33] Train Step 1850/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9926.80, Accuracy = 0.31, Loss = 1.648
[2019-11-27 18:33] Train Step 1860/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9933.59, Accuracy = 0.37, Loss = 1.529
[2019-11-27 18:33] Train Step 1870/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9924.96, Accuracy = 0.27, Loss = 2.138
[2019-11-27 18:33] Train Step 1880/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9932.31, Accuracy = 0.30, Loss = 1.709
[2019-11-27 18:33] Train Step 1890/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9887.49, Accuracy = 0.35, Loss = 1.865
[2019-11-27 18:33] Train Step 1900/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9935.43, Accuracy = 0.33, Loss = 1.708
[2019-11-27 18:33] Train Step 1910/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9930.65, Accuracy = 0.29, Loss = 1.735
[2019-11-27 18:33] Train Step 1920/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9899.52, Accuracy = 0.34, Loss = 1.688
[2019-11-27 18:33] Train Step 1930/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9949.24, Accuracy = 0.30, Loss = 1.844
[2019-11-27 18:33] Train Step 1940/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9930.28, Accuracy = 0.28, Loss = 1.730
[2019-11-27 18:33] Train Step 1950/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9968.08, Accuracy = 0.25, Loss = 1.891
[2019-11-27 18:33] Train Step 1960/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9976.05, Accuracy = 0.30, Loss = 1.649
[2019-11-27 18:33] Train Step 1970/10000, Batch Size = 128, Model type RNN, Examples/Sec = 8516.89, Accuracy = 0.27, Loss = 1.752
[2019-11-27 18:33] Train Step 1980/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9965.31, Accuracy = 0.24, Loss = 1.765
[2019-11-27 18:33] Train Step 1990/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9935.98, Accuracy = 0.31, Loss = 1.719
[2019-11-27 18:33] Train Step 2000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9983.84, Accuracy = 0.32, Loss = 1.732
[2019-11-27 18:33] Train Step 2010/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9885.12, Accuracy = 0.22, Loss = 1.896
[2019-11-27 18:33] Train Step 2020/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10006.35, Accuracy = 0.34, Loss = 1.670
[2019-11-27 18:33] Train Step 2030/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9958.10, Accuracy = 0.31, Loss = 1.793
[2019-11-27 18:33] Train Step 2040/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9933.96, Accuracy = 0.36, Loss = 1.676
[2019-11-27 18:33] Train Step 2050/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9955.51, Accuracy = 0.27, Loss = 1.742
[2019-11-27 18:33] Train Step 2060/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9948.69, Accuracy = 0.38, Loss = 1.627
[2019-11-27 18:33] Train Step 2070/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9951.82, Accuracy = 0.34, Loss = 1.741
[2019-11-27 18:33] Train Step 2080/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9944.45, Accuracy = 0.30, Loss = 1.758
[2019-11-27 18:33] Train Step 2090/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9975.12, Accuracy = 0.27, Loss = 1.748
[2019-11-27 18:33] Train Step 2100/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10015.31, Accuracy = 0.34, Loss = 1.641
[2019-11-27 18:33] Train Step 2110/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9992.76, Accuracy = 0.26, Loss = 1.849
[2019-11-27 18:33] Train Step 2120/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9991.08, Accuracy = 0.22, Loss = 1.737
[2019-11-27 18:33] Train Step 2130/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9932.86, Accuracy = 0.27, Loss = 1.732
[2019-11-27 18:33] Train Step 2140/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10010.65, Accuracy = 0.34, Loss = 1.549
[2019-11-27 18:33] Train Step 2150/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9955.51, Accuracy = 0.31, Loss = 1.489
[2019-11-27 18:33] Train Step 2160/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9978.64, Accuracy = 0.45, Loss = 1.322
[2019-11-27 18:33] Train Step 2170/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10011.77, Accuracy = 0.58, Loss = 1.221
[2019-11-27 18:33] Train Step 2180/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9985.14, Accuracy = 0.33, Loss = 1.649
[2019-11-27 18:33] Train Step 2190/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9907.38, Accuracy = 0.41, Loss = 1.438
[2019-11-27 18:33] Train Step 2200/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9993.69, Accuracy = 0.47, Loss = 1.443
[2019-11-27 18:33] Train Step 2210/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9990.34, Accuracy = 0.42, Loss = 1.429
[2019-11-27 18:33] Train Step 2220/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9836.94, Accuracy = 0.35, Loss = 1.492
[2019-11-27 18:33] Train Step 2230/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9978.83, Accuracy = 0.45, Loss = 1.452
[2019-11-27 18:33] Train Step 2240/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10024.48, Accuracy = 0.45, Loss = 1.389
[2019-11-27 18:33] Train Step 2250/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9957.36, Accuracy = 0.38, Loss = 1.517
[2019-11-27 18:33] Train Step 2260/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9994.99, Accuracy = 0.38, Loss = 1.419
[2019-11-27 18:33] Train Step 2270/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10012.89, Accuracy = 0.38, Loss = 1.460
[2019-11-27 18:33] Train Step 2280/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9972.34, Accuracy = 0.43, Loss = 1.357
[2019-11-27 18:33] Train Step 2290/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10012.14, Accuracy = 0.41, Loss = 1.369
[2019-11-27 18:33] Train Step 2300/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9997.04, Accuracy = 0.48, Loss = 1.258
[2019-11-27 18:33] Train Step 2310/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9982.17, Accuracy = 0.40, Loss = 1.457
[2019-11-27 18:33] Train Step 2320/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10028.41, Accuracy = 0.39, Loss = 1.497
[2019-11-27 18:33] Train Step 2330/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9915.06, Accuracy = 0.43, Loss = 1.379
[2019-11-27 18:33] Train Step 2340/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10007.66, Accuracy = 0.31, Loss = 1.472
[2019-11-27 18:33] Train Step 2350/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10025.04, Accuracy = 0.39, Loss = 1.341
[2019-11-27 18:33] Train Step 2360/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9978.83, Accuracy = 0.39, Loss = 1.440
[2019-11-27 18:33] Train Step 2370/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10001.69, Accuracy = 0.38, Loss = 1.453
[2019-11-27 18:33] Train Step 2380/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9985.51, Accuracy = 0.42, Loss = 1.390
[2019-11-27 18:33] Train Step 2390/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9973.64, Accuracy = 0.35, Loss = 1.453
[2019-11-27 18:33] Train Step 2400/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9928.63, Accuracy = 0.37, Loss = 1.417
[2019-11-27 18:33] Train Step 2410/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10008.41, Accuracy = 0.35, Loss = 1.487
[2019-11-27 18:33] Train Step 2420/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9959.76, Accuracy = 0.30, Loss = 1.487
[2019-11-27 18:33] Train Step 2430/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9938.37, Accuracy = 0.43, Loss = 1.385
[2019-11-27 18:33] Train Step 2440/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9982.35, Accuracy = 0.39, Loss = 1.413
[2019-11-27 18:33] Train Step 2450/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10091.18, Accuracy = 0.38, Loss = 1.396
[2019-11-27 18:33] Train Step 2460/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9960.50, Accuracy = 0.48, Loss = 1.297
[2019-11-27 18:33] Train Step 2470/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10009.53, Accuracy = 0.41, Loss = 1.445
[2019-11-27 18:33] Train Step 2480/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10002.07, Accuracy = 0.41, Loss = 1.461
[2019-11-27 18:33] Train Step 2490/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9981.98, Accuracy = 0.43, Loss = 1.377
[2019-11-27 18:33] Train Step 2500/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9958.84, Accuracy = 0.30, Loss = 1.731
[2019-11-27 18:33] Train Step 2510/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9907.93, Accuracy = 0.35, Loss = 1.545
[2019-11-27 18:33] Train Step 2520/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10030.28, Accuracy = 0.34, Loss = 1.584
[2019-11-27 18:33] Train Step 2530/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9963.83, Accuracy = 0.48, Loss = 1.421
[2019-11-27 18:33] Train Step 2540/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9985.14, Accuracy = 0.36, Loss = 1.443
[2019-11-27 18:33] Train Step 2550/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9955.14, Accuracy = 0.33, Loss = 1.697
[2019-11-27 18:33] Train Step 2560/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9977.53, Accuracy = 0.34, Loss = 1.521
[2019-11-27 18:33] Train Step 2570/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9974.75, Accuracy = 0.41, Loss = 1.429
[2019-11-27 18:33] Train Step 2580/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9996.85, Accuracy = 0.34, Loss = 1.600
[2019-11-27 18:33] Train Step 2590/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10035.16, Accuracy = 0.43, Loss = 1.459
[2019-11-27 18:33] Train Step 2600/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10030.85, Accuracy = 0.37, Loss = 1.560
[2019-11-27 18:33] Train Step 2610/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9943.53, Accuracy = 0.35, Loss = 1.576
[2019-11-27 18:33] Train Step 2620/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10084.92, Accuracy = 0.27, Loss = 1.691
[2019-11-27 18:33] Train Step 2630/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10027.10, Accuracy = 0.33, Loss = 1.580
[2019-11-27 18:33] Train Step 2640/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10012.14, Accuracy = 0.30, Loss = 1.640
[2019-11-27 18:33] Train Step 2650/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9942.61, Accuracy = 0.32, Loss = 1.486
[2019-11-27 18:33] Train Step 2660/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10026.72, Accuracy = 0.36, Loss = 1.408
[2019-11-27 18:33] Train Step 2670/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9996.29, Accuracy = 0.39, Loss = 1.435
[2019-11-27 18:33] Train Step 2680/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9954.96, Accuracy = 0.32, Loss = 1.652
[2019-11-27 18:33] Train Step 2690/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10010.46, Accuracy = 0.27, Loss = 1.700
[2019-11-27 18:33] Train Step 2700/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9975.68, Accuracy = 0.30, Loss = 1.673
[2019-11-27 18:33] Train Step 2710/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9937.64, Accuracy = 0.45, Loss = 1.356
[2019-11-27 18:33] Train Step 2720/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9954.40, Accuracy = 0.37, Loss = 1.594
[2019-11-27 18:33] Train Step 2730/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9969.75, Accuracy = 0.37, Loss = 1.556
[2019-11-27 18:33] Train Step 2740/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10071.30, Accuracy = 0.30, Loss = 1.674
[2019-11-27 18:33] Train Step 2750/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10007.29, Accuracy = 0.36, Loss = 1.557
[2019-11-27 18:33] Train Step 2760/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9988.67, Accuracy = 0.34, Loss = 1.623
[2019-11-27 18:33] Train Step 2770/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9998.71, Accuracy = 0.38, Loss = 1.544
[2019-11-27 18:33] Train Step 2780/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10019.80, Accuracy = 0.34, Loss = 1.594
[2019-11-27 18:33] Train Step 2790/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9982.91, Accuracy = 0.34, Loss = 1.501
[2019-11-27 18:33] Train Step 2800/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7257.37, Accuracy = 0.28, Loss = 1.730
[2019-11-27 18:33] Train Step 2810/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9798.52, Accuracy = 0.30, Loss = 1.698
[2019-11-27 18:33] Train Step 2820/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9888.22, Accuracy = 0.31, Loss = 1.677
[2019-11-27 18:33] Train Step 2830/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10008.97, Accuracy = 0.34, Loss = 1.625
[2019-11-27 18:33] Train Step 2840/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10014.38, Accuracy = 0.32, Loss = 1.627
[2019-11-27 18:33] Train Step 2850/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10038.54, Accuracy = 0.33, Loss = 1.644
[2019-11-27 18:33] Train Step 2860/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10042.10, Accuracy = 0.33, Loss = 1.600
[2019-11-27 18:33] Train Step 2870/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10008.03, Accuracy = 0.32, Loss = 1.627
[2019-11-27 18:33] Train Step 2880/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10025.98, Accuracy = 0.38, Loss = 1.553
[2019-11-27 18:33] Train Step 2890/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10042.85, Accuracy = 0.34, Loss = 1.542
[2019-11-27 18:33] Train Step 2900/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9909.21, Accuracy = 0.32, Loss = 1.617
[2019-11-27 18:33] Train Step 2910/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10008.59, Accuracy = 0.43, Loss = 1.400
[2019-11-27 18:33] Train Step 2920/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10008.41, Accuracy = 0.26, Loss = 1.739
[2019-11-27 18:33] Train Step 2930/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9983.47, Accuracy = 0.41, Loss = 1.481
[2019-11-27 18:33] Train Step 2940/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9990.53, Accuracy = 0.44, Loss = 1.462
[2019-11-27 18:33] Train Step 2950/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10092.89, Accuracy = 0.30, Loss = 1.675
[2019-11-27 18:33] Train Step 2960/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10088.90, Accuracy = 0.37, Loss = 1.521
[2019-11-27 18:33] Train Step 2970/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9964.20, Accuracy = 0.31, Loss = 1.646
[2019-11-27 18:33] Train Step 2980/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10035.53, Accuracy = 0.36, Loss = 1.553
[2019-11-27 18:33] Train Step 2990/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9983.28, Accuracy = 0.33, Loss = 1.582
[2019-11-27 18:33] Train Step 3000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9985.14, Accuracy = 0.33, Loss = 1.623
[2019-11-27 18:33] Train Step 3010/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9938.01, Accuracy = 0.31, Loss = 1.577
[2019-11-27 18:33] Train Step 3020/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9999.64, Accuracy = 0.36, Loss = 1.536
[2019-11-27 18:33] Train Step 3030/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9902.63, Accuracy = 0.43, Loss = 1.407
[2019-11-27 18:33] Train Step 3040/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10042.10, Accuracy = 0.44, Loss = 1.389
[2019-11-27 18:33] Train Step 3050/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9989.97, Accuracy = 0.38, Loss = 1.490
[2019-11-27 18:33] Train Step 3060/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9999.83, Accuracy = 0.38, Loss = 1.504
[2019-11-27 18:33] Train Step 3070/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9896.79, Accuracy = 0.38, Loss = 1.515
[2019-11-27 18:33] Train Step 3080/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9896.24, Accuracy = 0.37, Loss = 1.483
[2019-11-27 18:33] Train Step 3090/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9883.49, Accuracy = 0.32, Loss = 1.507
[2019-11-27 18:33] Train Step 3100/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9935.61, Accuracy = 0.30, Loss = 1.625
[2019-11-27 18:33] Train Step 3110/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9804.43, Accuracy = 0.20, Loss = 2.783
[2019-11-27 18:33] Train Step 3120/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9876.21, Accuracy = 0.38, Loss = 1.493
[2019-11-27 18:33] Train Step 3130/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9920.01, Accuracy = 0.41, Loss = 1.541
[2019-11-27 18:33] Train Step 3140/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10005.05, Accuracy = 0.43, Loss = 1.448
[2019-11-27 18:33] Train Step 3150/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9946.84, Accuracy = 0.41, Loss = 1.384
[2019-11-27 18:33] Train Step 3160/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9957.17, Accuracy = 0.33, Loss = 1.609
[2019-11-27 18:33] Train Step 3170/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9957.73, Accuracy = 0.33, Loss = 1.566
[2019-11-27 18:33] Train Step 3180/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9922.03, Accuracy = 0.44, Loss = 1.360
[2019-11-27 18:33] Train Step 3190/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9943.34, Accuracy = 0.41, Loss = 1.435
[2019-11-27 18:33] Train Step 3200/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9922.58, Accuracy = 0.30, Loss = 1.571
[2019-11-27 18:33] Train Step 3210/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9907.01, Accuracy = 0.37, Loss = 1.430
[2019-11-27 18:33] Train Step 3220/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9975.12, Accuracy = 0.31, Loss = 1.603
[2019-11-27 18:33] Train Step 3230/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10079.24, Accuracy = 0.37, Loss = 1.531
[2019-11-27 18:33] Train Step 3240/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9988.11, Accuracy = 0.38, Loss = 1.448
[2019-11-27 18:33] Train Step 3250/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9946.47, Accuracy = 0.41, Loss = 1.359
[2019-11-27 18:33] Train Step 3260/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10023.54, Accuracy = 0.35, Loss = 1.455
[2019-11-27 18:33] Train Step 3270/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9985.14, Accuracy = 0.45, Loss = 1.379
[2019-11-27 18:33] Train Step 3280/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9987.55, Accuracy = 0.31, Loss = 1.499
[2019-11-27 18:33] Train Step 3290/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10006.35, Accuracy = 0.48, Loss = 1.239
[2019-11-27 18:33] Train Step 3300/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9977.72, Accuracy = 0.34, Loss = 1.498
[2019-11-27 18:33] Train Step 3310/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9961.98, Accuracy = 0.36, Loss = 1.389
[2019-11-27 18:33] Train Step 3320/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9974.19, Accuracy = 0.34, Loss = 1.530
[2019-11-27 18:33] Train Step 3330/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9975.12, Accuracy = 0.28, Loss = 1.590
