ERROR: Unable to locate a modulefile for 'torque/default'
ERROR: Unable to locate a modulefile for 'oldwheezy/1.0'
ERROR: Unable to locate a modulefile for 'licenses/1.0'
ERROR: Unable to locate a modulefile for 'stdenv/1.3'
ERROR: Unable to locate a modulefile for 'libgfortran/32/1'
----------------------------------------------INPUT LENGTH  5  iteration  0  ------------------------

/home/lgpu0119/DL_assignments_2019/assignment_2/part1/train.py:104: UserWarning: torch.nn.utils.clip_grad_norm is now deprecated in favor of torch.nn.utils.clip_grad_norm_.
  torch.nn.utils.clip_grad_norm(model.parameters(), max_norm=config.max_norm)
[2019-11-28 15:08] Train Step 0000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 1840.11, Accuracy = 0.15, Loss = 2.301
[2019-11-28 15:29] Train Step 3000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2242.06, Accuracy = 0.12, Loss = 2.304
[2019-11-28 15:29] Train Step 3010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2269.43, Accuracy = 0.08, Loss = 2.303
[2019-11-28 15:29] Train Step 3020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2248.08, Accuracy = 0.08, Loss = 2.302
[2019-11-28 15:29] Train Step 3030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2266.58, Accuracy = 0.13, Loss = 2.301
[2019-11-28 15:29] Train Step 3040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2329.47, Accuracy = 0.10, Loss = 2.304
[2019-11-28 15:29] Train Step 3050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2329.44, Accuracy = 0.11, Loss = 2.302
[2019-11-28 15:29] Train Step 3060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2253.12, Accuracy = 0.13, Loss = 2.301
[2019-11-28 15:29] Train Step 3070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2307.65, Accuracy = 0.02, Loss = 2.306
[2019-11-28 15:29] Train Step 3080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2285.35, Accuracy = 0.08, Loss = 2.305
[2019-11-28 15:29] Train Step 3090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2386.86, Accuracy = 0.09, Loss = 2.302
[2019-11-28 15:29] Train Step 3100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2321.31, Accuracy = 0.07, Loss = 2.304
[2019-11-28 15:29] Train Step 3110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2281.29, Accuracy = 0.13, Loss = 2.302
[2019-11-28 15:29] Train Step 3120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2223.02, Accuracy = 0.09, Loss = 2.301
[2019-11-28 15:29] Train Step 3130/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2243.35, Accuracy = 0.06, Loss = 2.305
[2019-11-28 15:29] Train Step 3140/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2355.42, Accuracy = 0.09, Loss = 2.303
[2019-11-28 15:29] Train Step 3150/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2297.25, Accuracy = 0.12, Loss = 2.302
[2019-11-28 15:29] Train Step 3160/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2275.93, Accuracy = 0.04, Loss = 2.305
[2019-11-28 15:29] Train Step 3170/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2323.71, Accuracy = 0.13, Loss = 2.301
[2019-11-28 15:29] Train Step 3180/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2312.45, Accuracy = 0.13, Loss = 2.302
[2019-11-28 15:29] Train Step 3190/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2323.31, Accuracy = 0.11, Loss = 2.301
[2019-11-28 15:29] Train Step 3200/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2247.70, Accuracy = 0.08, Loss = 2.305
[2019-11-28 15:29] Train Step 3210/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2262.50, Accuracy = 0.09, Loss = 2.304
[2019-11-28 15:29] Train Step 3220/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2279.54, Accuracy = 0.13, Loss = 2.300
[2019-11-28 15:29] Train Step 3230/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2261.11, Accuracy = 0.08, Loss = 2.304
[2019-11-28 15:29] Train Step 3240/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2275.93, Accuracy = 0.07, Loss = 2.303
[2019-11-28 15:29] Train Step 3250/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2323.06, Accuracy = 0.17, Loss = 2.300
[2019-11-28 15:29] Train Step 3260/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2302.34, Accuracy = 0.06, Loss = 2.304
[2019-11-28 15:29] Train Step 3270/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2305.65, Accuracy = 0.09, Loss = 2.302
[2019-11-28 15:29] Train Step 3280/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2219.91, Accuracy = 0.09, Loss = 2.304
[2019-11-28 15:29] Train Step 3290/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2248.88, Accuracy = 0.10, Loss = 2.303
[2019-11-28 15:29] Train Step 3300/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2265.93, Accuracy = 0.08, Loss = 2.305
[2019-11-28 15:29] Train Step 3310/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2260.55, Accuracy = 0.09, Loss = 2.304
[2019-11-28 15:29] Train Step 3320/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2691.12, Accuracy = 0.08, Loss = 2.303
[2019-11-28 15:29] Train Step 3330/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2298.09, Accuracy = 0.08, Loss = 2.304
[2019-11-28 15:29] Train Step 3340/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2263.36, Accuracy = 0.13, Loss = 2.303
[2019-11-28 15:29] Train Step 3350/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2269.47, Accuracy = 0.11, Loss = 2.302
[2019-11-28 15:29] Train Step 3360/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2358.13, Accuracy = 0.08, Loss = 2.302
[2019-11-28 15:29] Train Step 3370/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2316.34, Accuracy = 0.10, Loss = 2.303
[2019-11-28 15:29] Train Step 3380/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2319.18, Accuracy = 0.12, Loss = 2.304
[2019-11-28 15:29] Train Step 3390/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2291.19, Accuracy = 0.11, Loss = 2.303
[2019-11-28 15:29] Train Step 3400/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2305.02, Accuracy = 0.16, Loss = 2.302
[2019-11-28 15:29] Train Step 3410/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2281.11, Accuracy = 0.15, Loss = 2.300
[2019-11-28 15:29] Train Step 3420/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2246.26, Accuracy = 0.09, Loss = 2.302
[2019-11-28 15:29] Train Step 3430/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2247.02, Accuracy = 0.09, Loss = 2.303
[2019-11-28 15:29] Train Step 3440/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2250.25, Accuracy = 0.08, Loss = 2.303
[2019-11-28 15:29] Train Step 3450/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2306.32, Accuracy = 0.08, Loss = 2.303
[2019-11-28 15:29] Train Step 3460/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2254.77, Accuracy = 0.13, Loss = 2.304
[2019-11-28 15:29] Train Step 3470/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2248.25, Accuracy = 0.12, Loss = 2.301
[2019-11-28 15:29] Train Step 3480/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2243.42, Accuracy = 0.12, Loss = 2.302
[2019-11-28 15:29] Train Step 3490/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2204.92, Accuracy = 0.13, Loss = 2.303
[2019-11-28 15:29] Train Step 3500/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2248.23, Accuracy = 0.09, Loss = 2.302
[2019-11-28 15:29] Train Step 3510/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2287.89, Accuracy = 0.18, Loss = 2.300
[2019-11-28 15:29] Train Step 3520/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2321.25, Accuracy = 0.12, Loss = 2.301
[2019-11-28 15:29] Train Step 3530/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2234.42, Accuracy = 0.12, Loss = 2.302
[2019-11-28 15:29] Train Step 3540/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2242.47, Accuracy = 0.13, Loss = 2.301
[2019-11-28 15:29] Train Step 3550/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2300.86, Accuracy = 0.13, Loss = 2.300
[2019-11-28 15:29] Train Step 3560/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2225.82, Accuracy = 0.09, Loss = 2.304
[2019-11-28 15:29] Train Step 3570/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2280.53, Accuracy = 0.09, Loss = 2.303
[2019-11-28 15:29] Train Step 3580/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2247.60, Accuracy = 0.10, Loss = 2.304
[2019-11-28 15:29] Train Step 3590/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2306.34, Accuracy = 0.10, Loss = 2.302
[2019-11-28 15:29] Train Step 3600/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2220.81, Accuracy = 0.09, Loss = 2.303
[2019-11-28 15:29] Train Step 3610/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2293.10, Accuracy = 0.09, Loss = 2.301
[2019-11-28 15:29] Train Step 3620/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2309.15, Accuracy = 0.08, Loss = 2.302
[2019-11-28 15:29] Train Step 3630/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2256.84, Accuracy = 0.06, Loss = 2.303
[2019-11-28 15:29] Train Step 3640/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2503.62, Accuracy = 0.12, Loss = 2.302
[2019-11-28 15:29] Train Step 3650/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2226.64, Accuracy = 0.10, Loss = 2.303
[2019-11-28 15:29] Train Step 3660/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2264.30, Accuracy = 0.10, Loss = 2.304
[2019-11-28 15:29] Train Step 3670/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2268.88, Accuracy = 0.12, Loss = 2.302
[2019-11-28 15:29] Train Step 3680/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2259.58, Accuracy = 0.10, Loss = 2.301
[2019-11-28 15:29] Train Step 3690/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2301.10, Accuracy = 0.13, Loss = 2.301
[2019-11-28 15:29] Train Step 3700/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2242.83, Accuracy = 0.08, Loss = 2.303
[2019-11-28 15:29] Train Step 3710/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2210.54, Accuracy = 0.10, Loss = 2.303
[2019-11-28 15:29] Train Step 3720/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2255.22, Accuracy = 0.16, Loss = 2.300
[2019-11-28 15:29] Train Step 3730/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2224.76, Accuracy = 0.13, Loss = 2.300
[2019-11-28 15:29] Train Step 3740/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2309.01, Accuracy = 0.08, Loss = 2.305
[2019-11-28 15:29] Train Step 3750/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2250.77, Accuracy = 0.09, Loss = 2.303
[2019-11-28 15:29] Train Step 3760/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2238.49, Accuracy = 0.09, Loss = 2.303
[2019-11-28 15:29] Train Step 3770/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2257.19, Accuracy = 0.12, Loss = 2.302
[2019-11-28 15:30] Train Step 3780/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2339.23, Accuracy = 0.08, Loss = 2.302
[2019-11-28 15:30] Train Step 3790/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2188.42, Accuracy = 0.15, Loss = 2.301
[2019-11-28 15:30] Train Step 3800/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2284.27, Accuracy = 0.08, Loss = 2.303
[2019-11-28 15:30] Train Step 3810/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2231.66, Accuracy = 0.08, Loss = 2.304
[2019-11-28 15:30] Train Step 3820/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2364.23, Accuracy = 0.09, Loss = 2.302
[2019-11-28 15:30] Train Step 3830/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2222.45, Accuracy = 0.11, Loss = 2.302
[2019-11-28 15:30] Train Step 3840/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2259.96, Accuracy = 0.09, Loss = 2.303
[2019-11-28 15:30] Train Step 3850/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2289.51, Accuracy = 0.10, Loss = 2.303
[2019-11-28 15:30] Train Step 3860/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2256.81, Accuracy = 0.11, Loss = 2.301
[2019-11-28 15:30] Train Step 3870/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2221.85, Accuracy = 0.09, Loss = 2.303
[2019-11-28 15:30] Train Step 3880/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2269.71, Accuracy = 0.09, Loss = 2.303
[2019-11-28 15:30] Train Step 3890/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2277.06, Accuracy = 0.07, Loss = 2.302
[2019-11-28 15:30] Train Step 3900/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2248.50, Accuracy = 0.10, Loss = 2.301
[2019-11-28 15:30] Train Step 3910/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2290.42, Accuracy = 0.09, Loss = 2.301
[2019-11-28 15:30] Train Step 3920/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2247.87, Accuracy = 0.10, Loss = 2.304
[2019-11-28 15:30] Train Step 3930/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2244.15, Accuracy = 0.09, Loss = 2.303
[2019-11-28 15:30] Train Step 3940/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2335.06, Accuracy = 0.16, Loss = 2.303
[2019-11-28 15:30] Train Step 3950/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2278.80, Accuracy = 0.06, Loss = 2.304
[2019-11-28 15:30] Train Step 3960/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2260.71, Accuracy = 0.09, Loss = 2.303
[2019-11-28 15:30] Train Step 3970/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2284.12, Accuracy = 0.12, Loss = 2.303
[2019-11-28 15:30] Train Step 3980/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2246.00, Accuracy = 0.07, Loss = 2.303
[2019-11-28 15:30] Train Step 3990/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2227.88, Accuracy = 0.06, Loss = 2.305
[2019-11-28 15:30] Train Step 4000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2276.05, Accuracy = 0.09, Loss = 2.302
[2019-11-28 15:30] Train Step 4010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2323.11, Accuracy = 0.10, Loss = 2.303
[2019-11-28 15:30] Train Step 4020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2257.89, Accuracy = 0.09, Loss = 2.304
[2019-11-28 15:30] Train Step 4030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2311.92, Accuracy = 0.12, Loss = 2.302
[2019-11-28 15:30] Train Step 4040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2237.77, Accuracy = 0.14, Loss = 2.301
[2019-11-28 15:30] Train Step 4050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2275.65, Accuracy = 0.10, Loss = 2.304
[2019-11-28 15:30] Train Step 4060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2280.22, Accuracy = 0.17, Loss = 2.301
[2019-11-28 15:30] Train Step 4070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2205.64, Accuracy = 0.11, Loss = 2.302
[2019-11-28 15:30] Train Step 4080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2282.05, Accuracy = 0.10, Loss = 2.303
[2019-11-28 15:30] Train Step 4090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2258.85, Accuracy = 0.14, Loss = 2.301
[2019-11-28 15:30] Train Step 4100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2371.54, Accuracy = 0.12, Loss = 2.301
[2019-11-28 15:30] Train Step 4110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2254.25, Accuracy = 0.16, Loss = 2.301
[2019-11-28 15:30] Train Step 4120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2263.10, Accuracy = 0.08, Loss = 2.303
[2019-11-28 15:30] Train Step 4130/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2285.41, Accuracy = 0.16, Loss = 2.300
[2019-11-28 15:30] Train Step 4140/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2240.55, Accuracy = 0.07, Loss = 2.302
[2019-11-28 15:30] Train Step 4150/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2241.17, Accuracy = 0.12, Loss = 2.301
[2019-11-28 15:30] Train Step 4160/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2281.35, Accuracy = 0.06, Loss = 2.303
[2019-11-28 15:30] Train Step 4170/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2495.95, Accuracy = 0.12, Loss = 2.302
[2019-11-28 15:30] Train Step 4180/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2293.79, Accuracy = 0.12, Loss = 2.303
[2019-11-28 15:30] Train Step 4190/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2248.25, Accuracy = 0.16, Loss = 2.302
[2019-11-28 15:30] Train Step 4200/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2310.01, Accuracy = 0.12, Loss = 2.299
[2019-11-28 15:30] Train Step 4210/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2268.29, Accuracy = 0.07, Loss = 2.304
[2019-11-28 15:30] Train Step 4220/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2250.49, Accuracy = 0.09, Loss = 2.304
[2019-11-28 15:30] Train Step 4230/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2247.35, Accuracy = 0.12, Loss = 2.301
[2019-11-28 15:30] Train Step 4240/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2207.87, Accuracy = 0.14, Loss = 2.301
[2019-11-28 15:30] Train Step 4250/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2229.95, Accuracy = 0.12, Loss = 2.302
[2019-11-28 15:30] Train Step 4260/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2254.30, Accuracy = 0.12, Loss = 2.303
[2019-11-28 15:30] Train Step 4270/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2241.55, Accuracy = 0.07, Loss = 2.305
[2019-11-28 15:30] Train Step 4280/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2239.71, Accuracy = 0.09, Loss = 2.302
[2019-11-28 15:30] Train Step 4290/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2231.49, Accuracy = 0.09, Loss = 2.303
[2019-11-28 15:30] Train Step 4300/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2240.01, Accuracy = 0.12, Loss = 2.303
[2019-11-28 15:30] Train Step 4310/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2303.42, Accuracy = 0.10, Loss = 2.302
[2019-11-28 15:30] Train Step 4320/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2234.74, Accuracy = 0.12, Loss = 2.305
[2019-11-28 15:30] Train Step 4330/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2307.88, Accuracy = 0.09, Loss = 2.303
[2019-11-28 15:30] Train Step 4340/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2218.87, Accuracy = 0.12, Loss = 2.302
[2019-11-28 15:30] Train Step 4350/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2242.57, Accuracy = 0.10, Loss = 2.303
[2019-11-28 15:30] Train Step 4360/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2246.28, Accuracy = 0.12, Loss = 2.301
[2019-11-28 15:30] Train Step 4370/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2373.91, Accuracy = 0.10, Loss = 2.302
[2019-11-28 15:30] Train Step 4380/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2215.66, Accuracy = 0.11, Loss = 2.304
[2019-11-28 15:30] Train Step 4390/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2292.08, Accuracy = 0.09, Loss = 2.304
[2019-11-28 15:30] Train Step 4400/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2260.74, Accuracy = 0.11, Loss = 2.302
[2019-11-28 15:30] Train Step 4410/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2261.88, Accuracy = 0.13, Loss = 2.302
[2019-11-28 15:30] Train Step 4420/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2354.74, Accuracy = 0.12, Loss = 2.303
[2019-11-28 15:30] Train Step 4430/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2276.19, Accuracy = 0.09, Loss = 2.303
[2019-11-28 15:30] Train Step 4440/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2232.91, Accuracy = 0.12, Loss = 2.302
[2019-11-28 15:30] Train Step 4450/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2311.16, Accuracy = 0.09, Loss = 2.305
[2019-11-28 15:30] Train Step 4460/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2511.52, Accuracy = 0.09, Loss = 2.303
[2019-11-28 15:30] Train Step 4470/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2222.84, Accuracy = 0.08, Loss = 2.304
[2019-11-28 15:30] Train Step 4480/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2278.23, Accuracy = 0.11, Loss = 2.301
[2019-11-28 15:30] Train Step 4490/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2290.05, Accuracy = 0.14, Loss = 2.301
[2019-11-28 15:30] Train Step 4500/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2297.68, Accuracy = 0.07, Loss = 2.304
[2019-11-28 15:30] Train Step 4510/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2534.44, Accuracy = 0.11, Loss = 2.304
[2019-11-28 15:30] Train Step 4520/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2300.36, Accuracy = 0.10, Loss = 2.303
[2019-11-28 15:30] Train Step 4530/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2318.63, Accuracy = 0.06, Loss = 2.303
[2019-11-28 15:30] Train Step 4540/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2304.99, Accuracy = 0.11, Loss = 2.303
[2019-11-28 15:30] Train Step 4550/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2258.12, Accuracy = 0.10, Loss = 2.302
[2019-11-28 15:30] Train Step 4560/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2235.44, Accuracy = 0.09, Loss = 2.304
[2019-11-28 15:30] Train Step 4570/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2327.57, Accuracy = 0.09, Loss = 2.303
[2019-11-28 15:30] Train Step 4580/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2331.04, Accuracy = 0.12, Loss = 2.302
[2019-11-28 15:30] Train Step 4590/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2292.68, Accuracy = 0.09, Loss = 2.302
