ERROR: Unable to locate a modulefile for 'torque/default'
ERROR: Unable to locate a modulefile for 'oldwheezy/1.0'
ERROR: Unable to locate a modulefile for 'licenses/1.0'
ERROR: Unable to locate a modulefile for 'stdenv/1.3'
ERROR: Unable to locate a modulefile for 'libgfortran/32/1'
----------------------------------------------INPUT LENGTH  5  iteration  0  ------------------------

/home/lgpu0119/DL_assignments_2019/assignment_2/part1/train.py:104: UserWarning: torch.nn.utils.clip_grad_norm is now deprecated in favor of torch.nn.utils.clip_grad_norm_.
  torch.nn.utils.clip_grad_norm(model.parameters(), max_norm=config.max_norm)
[2019-11-28 15:08] Train Step 0000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9909.76, Accuracy = 0.09, Loss = 2.320
[2019-11-28 15:46] Train Step 1660/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6692.98, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:46] Train Step 1670/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6834.07, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:46] Train Step 1680/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6752.75, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:46] Train Step 1690/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6678.25, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:46] Train Step 1700/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7037.61, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:46] Train Step 1710/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6833.37, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:46] Train Step 1720/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6824.51, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:46] Train Step 1730/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6678.91, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:46] Train Step 1740/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6908.65, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:46] Train Step 1750/10000, Batch Size = 128, Model type RNN, Examples/Sec = 5784.87, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:46] Train Step 1760/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6639.92, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:46] Train Step 1770/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6700.50, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:46] Train Step 1780/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6646.42, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:46] Train Step 1790/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6945.56, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:46] Train Step 1800/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6863.16, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:46] Train Step 1810/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6906.07, Accuracy = 1.00, Loss = 0.001
----------------------------------------------INPUT LENGTH  16  iteration  3  ------------------------

[2019-11-28 15:46] Train Step 0000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 1696.21, Accuracy = 0.17, Loss = 2.296
[2019-11-28 15:46] Train Step 0010/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6346.82, Accuracy = 0.12, Loss = 2.326
[2019-11-28 15:46] Train Step 0020/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9455.78, Accuracy = 0.14, Loss = 2.312
[2019-11-28 15:46] Train Step 0030/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9134.81, Accuracy = 0.12, Loss = 2.310
[2019-11-28 15:46] Train Step 0040/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9471.63, Accuracy = 0.09, Loss = 2.312
[2019-11-28 15:46] Train Step 0050/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9538.44, Accuracy = 0.12, Loss = 2.309
[2019-11-28 15:46] Train Step 0060/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9495.92, Accuracy = 0.12, Loss = 2.299
[2019-11-28 15:46] Train Step 0070/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9507.69, Accuracy = 0.13, Loss = 2.213
[2019-11-28 15:46] Train Step 0080/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7646.43, Accuracy = 0.12, Loss = 2.384
[2019-11-28 15:46] Train Step 0090/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6748.59, Accuracy = 0.27, Loss = 2.038
[2019-11-28 15:46] Train Step 0100/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6772.09, Accuracy = 0.24, Loss = 1.954
[2019-11-28 15:46] Train Step 0110/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6771.32, Accuracy = 0.13, Loss = 2.077
[2019-11-28 15:46] Train Step 0120/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6560.33, Accuracy = 0.25, Loss = 1.782
[2019-11-28 15:46] Train Step 0130/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6641.32, Accuracy = 0.21, Loss = 1.757
[2019-11-28 15:46] Train Step 0140/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6423.05, Accuracy = 0.34, Loss = 1.656
[2019-11-28 15:46] Train Step 0150/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6713.91, Accuracy = 0.37, Loss = 1.610
[2019-11-28 15:46] Train Step 0160/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6723.75, Accuracy = 0.36, Loss = 1.570
[2019-11-28 15:46] Train Step 0170/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6607.72, Accuracy = 0.20, Loss = 1.616
[2019-11-28 15:46] Train Step 0180/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6965.11, Accuracy = 0.25, Loss = 1.666
[2019-11-28 15:46] Train Step 0190/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6727.79, Accuracy = 0.40, Loss = 1.373
[2019-11-28 15:46] Train Step 0200/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6405.50, Accuracy = 0.21, Loss = 1.622
[2019-11-28 15:46] Train Step 0210/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6431.44, Accuracy = 0.31, Loss = 1.471
[2019-11-28 15:46] Train Step 0220/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6398.56, Accuracy = 0.39, Loss = 1.431
[2019-11-28 15:46] Train Step 0230/10000, Batch Size = 128, Model type RNN, Examples/Sec = 5821.88, Accuracy = 0.37, Loss = 1.343
[2019-11-28 15:46] Train Step 0240/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6594.41, Accuracy = 0.33, Loss = 1.302
[2019-11-28 15:46] Train Step 0250/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6696.57, Accuracy = 0.42, Loss = 1.320
[2019-11-28 15:46] Train Step 0260/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6209.40, Accuracy = 0.30, Loss = 1.330
[2019-11-28 15:46] Train Step 0270/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6339.32, Accuracy = 0.37, Loss = 1.311
[2019-11-28 15:46] Train Step 0280/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6504.85, Accuracy = 0.44, Loss = 1.205
[2019-11-28 15:46] Train Step 0290/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6227.05, Accuracy = 0.32, Loss = 1.321
[2019-11-28 15:46] Train Step 0300/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6641.89, Accuracy = 0.41, Loss = 1.292
[2019-11-28 15:46] Train Step 0310/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6334.16, Accuracy = 0.50, Loss = 1.096
[2019-11-28 15:46] Train Step 0320/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6216.52, Accuracy = 0.57, Loss = 1.024
[2019-11-28 15:46] Train Step 0330/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6252.35, Accuracy = 0.51, Loss = 1.165
[2019-11-28 15:46] Train Step 0340/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6860.79, Accuracy = 0.49, Loss = 1.180
[2019-11-28 15:46] Train Step 0350/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6376.67, Accuracy = 0.49, Loss = 1.108
[2019-11-28 15:46] Train Step 0360/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6646.09, Accuracy = 0.52, Loss = 1.099
[2019-11-28 15:46] Train Step 0370/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6649.63, Accuracy = 0.38, Loss = 1.191
[2019-11-28 15:46] Train Step 0380/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6312.71, Accuracy = 0.51, Loss = 1.109
[2019-11-28 15:46] Train Step 0390/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6576.48, Accuracy = 0.59, Loss = 1.025
[2019-11-28 15:46] Train Step 0400/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6682.74, Accuracy = 0.59, Loss = 0.996
[2019-11-28 15:46] Train Step 0410/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6390.10, Accuracy = 0.35, Loss = 1.200
[2019-11-28 15:46] Train Step 0420/10000, Batch Size = 128, Model type RNN, Examples/Sec = 5408.46, Accuracy = 0.57, Loss = 0.995
[2019-11-28 15:46] Train Step 0430/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6561.69, Accuracy = 0.71, Loss = 0.846
[2019-11-28 15:46] Train Step 0440/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6410.25, Accuracy = 0.65, Loss = 0.864
[2019-11-28 15:46] Train Step 0450/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6617.99, Accuracy = 0.77, Loss = 0.785
[2019-11-28 15:46] Train Step 0460/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6533.10, Accuracy = 0.71, Loss = 0.816
[2019-11-28 15:46] Train Step 0470/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6430.44, Accuracy = 0.78, Loss = 0.671
[2019-11-28 15:46] Train Step 0480/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6606.75, Accuracy = 0.38, Loss = 1.154
[2019-11-28 15:46] Train Step 0490/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6621.90, Accuracy = 0.80, Loss = 0.658
[2019-11-28 15:46] Train Step 0500/10000, Batch Size = 128, Model type RNN, Examples/Sec = 4866.09, Accuracy = 0.62, Loss = 0.830
[2019-11-28 15:46] Train Step 0510/10000, Batch Size = 128, Model type RNN, Examples/Sec = 8767.24, Accuracy = 0.80, Loss = 0.677
[2019-11-28 15:46] Train Step 0520/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9452.29, Accuracy = 0.74, Loss = 0.679
[2019-11-28 15:46] Train Step 0530/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9391.11, Accuracy = 0.74, Loss = 0.713
[2019-11-28 15:46] Train Step 0540/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9317.93, Accuracy = 0.73, Loss = 0.685
[2019-11-28 15:46] Train Step 0550/10000, Batch Size = 128, Model type RNN, Examples/Sec = 5595.20, Accuracy = 0.66, Loss = 0.815
[2019-11-28 15:46] Train Step 0560/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6289.05, Accuracy = 0.73, Loss = 0.578
[2019-11-28 15:46] Train Step 0570/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6418.29, Accuracy = 0.62, Loss = 0.833
[2019-11-28 15:46] Train Step 0580/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6429.82, Accuracy = 0.70, Loss = 0.669
[2019-11-28 15:46] Train Step 0590/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6362.46, Accuracy = 0.78, Loss = 0.497
[2019-11-28 15:46] Train Step 0600/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6763.22, Accuracy = 0.93, Loss = 0.430
[2019-11-28 15:46] Train Step 0610/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6771.49, Accuracy = 0.76, Loss = 0.660
[2019-11-28 15:46] Train Step 0620/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6506.50, Accuracy = 0.59, Loss = 0.833
[2019-11-28 15:46] Train Step 0630/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6330.43, Accuracy = 0.90, Loss = 0.389
[2019-11-28 15:46] Train Step 0640/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6028.74, Accuracy = 0.76, Loss = 0.506
[2019-11-28 15:46] Train Step 0650/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6395.97, Accuracy = 0.80, Loss = 0.494
[2019-11-28 15:46] Train Step 0660/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6628.12, Accuracy = 0.93, Loss = 0.350
[2019-11-28 15:46] Train Step 0670/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6417.45, Accuracy = 0.79, Loss = 0.407
[2019-11-28 15:46] Train Step 0680/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6406.80, Accuracy = 0.88, Loss = 0.348
[2019-11-28 15:46] Train Step 0690/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6891.71, Accuracy = 0.71, Loss = 0.746
[2019-11-28 15:46] Train Step 0700/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6677.58, Accuracy = 0.96, Loss = 0.266
[2019-11-28 15:46] Train Step 0710/10000, Batch Size = 128, Model type RNN, Examples/Sec = 5907.34, Accuracy = 0.91, Loss = 0.259
[2019-11-28 15:46] Train Step 0720/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6806.35, Accuracy = 0.63, Loss = 0.895
[2019-11-28 15:46] Train Step 0730/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6394.59, Accuracy = 0.96, Loss = 0.226
[2019-11-28 15:46] Train Step 0740/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6728.30, Accuracy = 0.73, Loss = 0.456
[2019-11-28 15:46] Train Step 0750/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6692.57, Accuracy = 0.81, Loss = 0.310
[2019-11-28 15:46] Train Step 0760/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6729.22, Accuracy = 0.73, Loss = 0.523
[2019-11-28 15:46] Train Step 0770/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6722.82, Accuracy = 0.68, Loss = 0.496
[2019-11-28 15:46] Train Step 0780/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6663.49, Accuracy = 0.88, Loss = 0.293
[2019-11-28 15:46] Train Step 0790/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7029.96, Accuracy = 0.94, Loss = 0.160
[2019-11-28 15:46] Train Step 0800/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7088.90, Accuracy = 0.53, Loss = 1.000
[2019-11-28 15:46] Train Step 0810/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7054.16, Accuracy = 0.75, Loss = 0.505
[2019-11-28 15:46] Train Step 0820/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7077.97, Accuracy = 0.70, Loss = 0.467
[2019-11-28 15:46] Train Step 0830/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7047.03, Accuracy = 0.76, Loss = 0.391
[2019-11-28 15:46] Train Step 0840/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7127.30, Accuracy = 0.86, Loss = 0.275
[2019-11-28 15:46] Train Step 0850/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7064.09, Accuracy = 0.76, Loss = 0.413
[2019-11-28 15:46] Train Step 0860/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6778.07, Accuracy = 0.95, Loss = 0.173
[2019-11-28 15:46] Train Step 0870/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6381.07, Accuracy = 0.87, Loss = 0.269
[2019-11-28 15:46] Train Step 0880/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7070.60, Accuracy = 0.81, Loss = 0.273
[2019-11-28 15:46] Train Step 0890/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6728.13, Accuracy = 0.83, Loss = 0.688
[2019-11-28 15:46] Train Step 0900/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6647.98, Accuracy = 0.91, Loss = 0.242
[2019-11-28 15:46] Train Step 0910/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6333.04, Accuracy = 0.73, Loss = 0.506
[2019-11-28 15:46] Train Step 0920/10000, Batch Size = 128, Model type RNN, Examples/Sec = 8018.86, Accuracy = 0.93, Loss = 0.209
[2019-11-28 15:46] Train Step 0930/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6504.92, Accuracy = 0.92, Loss = 0.226
[2019-11-28 15:46] Train Step 0940/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6444.95, Accuracy = 0.66, Loss = 1.152
[2019-11-28 15:46] Train Step 0950/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6798.76, Accuracy = 0.68, Loss = 0.885
[2019-11-28 15:46] Train Step 0960/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6740.04, Accuracy = 1.00, Loss = 0.087
[2019-11-28 15:46] Train Step 0970/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6526.04, Accuracy = 1.00, Loss = 0.077
[2019-11-28 15:46] Train Step 0980/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6816.11, Accuracy = 1.00, Loss = 0.062
[2019-11-28 15:46] Train Step 0990/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6625.75, Accuracy = 1.00, Loss = 0.055
[2019-11-28 15:46] Train Step 1000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9880.21, Accuracy = 1.00, Loss = 0.054
[2019-11-28 15:46] Train Step 1010/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9928.08, Accuracy = 1.00, Loss = 0.033
[2019-11-28 15:46] Train Step 1020/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9822.73, Accuracy = 1.00, Loss = 0.039
[2019-11-28 15:46] Train Step 1030/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9899.34, Accuracy = 1.00, Loss = 0.031
[2019-11-28 15:46] Train Step 1040/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9918.18, Accuracy = 1.00, Loss = 0.027
[2019-11-28 15:46] Train Step 1050/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9843.98, Accuracy = 1.00, Loss = 0.024
[2019-11-28 15:46] Train Step 1060/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9893.68, Accuracy = 1.00, Loss = 0.020
[2019-11-28 15:46] Train Step 1070/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9664.82, Accuracy = 1.00, Loss = 0.019
[2019-11-28 15:46] Train Step 1080/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9737.39, Accuracy = 1.00, Loss = 0.022
[2019-11-28 15:46] Train Step 1090/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9947.58, Accuracy = 1.00, Loss = 0.020
[2019-11-28 15:46] Train Step 1100/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9707.63, Accuracy = 1.00, Loss = 0.015
[2019-11-28 15:46] Train Step 1110/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9994.62, Accuracy = 1.00, Loss = 0.016
[2019-11-28 15:46] Train Step 1120/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9722.05, Accuracy = 1.00, Loss = 0.013
[2019-11-28 15:46] Train Step 1130/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9826.14, Accuracy = 1.00, Loss = 0.014
[2019-11-28 15:46] Train Step 1140/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9472.13, Accuracy = 1.00, Loss = 0.014
[2019-11-28 15:46] Train Step 1150/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7010.86, Accuracy = 1.00, Loss = 0.010
[2019-11-28 15:46] Train Step 1160/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7414.83, Accuracy = 1.00, Loss = 0.010
[2019-11-28 15:46] Train Step 1170/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7806.19, Accuracy = 1.00, Loss = 0.010
[2019-11-28 15:46] Train Step 1180/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6880.31, Accuracy = 1.00, Loss = 0.009
[2019-11-28 15:46] Train Step 1190/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7156.66, Accuracy = 1.00, Loss = 0.009
[2019-11-28 15:46] Train Step 1200/10000, Batch Size = 128, Model type RNN, Examples/Sec = 5111.26, Accuracy = 1.00, Loss = 0.007
[2019-11-28 15:46] Train Step 1210/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9707.46, Accuracy = 1.00, Loss = 0.007
[2019-11-28 15:46] Train Step 1220/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9658.90, Accuracy = 1.00, Loss = 0.008
[2019-11-28 15:46] Train Step 1230/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9772.66, Accuracy = 0.11, Loss = 7.137
[2019-11-28 15:46] Train Step 1240/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9615.48, Accuracy = 0.78, Loss = 0.542
[2019-11-28 15:46] Train Step 1250/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9777.64, Accuracy = 0.33, Loss = 2.402
[2019-11-28 15:46] Train Step 1260/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9873.12, Accuracy = 0.88, Loss = 0.251
[2019-11-28 15:46] Train Step 1270/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9627.90, Accuracy = 0.63, Loss = 0.965
[2019-11-28 15:46] Train Step 1280/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6449.21, Accuracy = 0.64, Loss = 1.036
[2019-11-28 15:46] Train Step 1290/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6317.17, Accuracy = 0.95, Loss = 0.340
[2019-11-28 15:46] Train Step 1300/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6218.03, Accuracy = 0.88, Loss = 0.307
[2019-11-28 15:46] Train Step 1310/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6461.16, Accuracy = 0.57, Loss = 1.444
[2019-11-28 15:46] Train Step 1320/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6654.57, Accuracy = 0.88, Loss = 0.216
[2019-11-28 15:46] Train Step 1330/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6685.81, Accuracy = 0.66, Loss = 0.941
[2019-11-28 15:46] Train Step 1340/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6727.96, Accuracy = 0.83, Loss = 0.347
[2019-11-28 15:46] Train Step 1350/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6812.13, Accuracy = 0.57, Loss = 1.288
[2019-11-28 15:46] Train Step 1360/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9641.56, Accuracy = 0.95, Loss = 0.185
[2019-11-28 15:46] Train Step 1370/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6987.78, Accuracy = 0.80, Loss = 0.435
[2019-11-28 15:46] Train Step 1380/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7049.07, Accuracy = 0.76, Loss = 0.526
[2019-11-28 15:46] Train Step 1390/10000, Batch Size = 128, Model type RNN, Examples/Sec = 5498.08, Accuracy = 0.54, Loss = 2.149
[2019-11-28 15:46] Train Step 1400/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6829.55, Accuracy = 0.73, Loss = 0.652
[2019-11-28 15:46] Train Step 1410/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6779.44, Accuracy = 0.83, Loss = 0.317
[2019-11-28 15:46] Train Step 1420/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7327.30, Accuracy = 1.00, Loss = 0.145
