ERROR: Unable to locate a modulefile for 'torque/default'
ERROR: Unable to locate a modulefile for 'oldwheezy/1.0'
ERROR: Unable to locate a modulefile for 'licenses/1.0'
ERROR: Unable to locate a modulefile for 'stdenv/1.3'
ERROR: Unable to locate a modulefile for 'libgfortran/32/1'
----------------------------------------------INPUT LENGTH  5 ------------------------

/home/lgpu0119/DL_assignments_2019/assignment_2/part1/train.py:104: UserWarning: torch.nn.utils.clip_grad_norm is now deprecated in favor of torch.nn.utils.clip_grad_norm_.
  torch.nn.utils.clip_grad_norm(model.parameters(), max_norm=config.max_norm)
[2019-11-27 17:40] Train Step 0000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 6207.89, Accuracy = 0.15, Loss = 2.301
[2019-11-27 18:28] Train Step 0470/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2205.69, Accuracy = 0.12, Loss = 2.302
[2019-11-27 18:28] Train Step 0480/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2287.36, Accuracy = 0.09, Loss = 2.306
[2019-11-27 18:28] Train Step 0490/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2276.78, Accuracy = 0.09, Loss = 2.304
[2019-11-27 18:28] Train Step 0500/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2215.31, Accuracy = 0.09, Loss = 2.307
[2019-11-27 18:28] Train Step 0510/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2273.86, Accuracy = 0.14, Loss = 2.300
[2019-11-27 18:28] Train Step 0520/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2366.62, Accuracy = 0.07, Loss = 2.304
[2019-11-27 18:28] Train Step 0530/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2183.59, Accuracy = 0.09, Loss = 2.299
[2019-11-27 18:28] Train Step 0540/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2242.17, Accuracy = 0.12, Loss = 2.301
[2019-11-27 18:28] Train Step 0550/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2239.41, Accuracy = 0.07, Loss = 2.297
[2019-11-27 18:28] Train Step 0560/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2214.89, Accuracy = 0.11, Loss = 2.303
[2019-11-27 18:28] Train Step 0570/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2268.83, Accuracy = 0.06, Loss = 2.303
[2019-11-27 18:28] Train Step 0580/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2357.73, Accuracy = 0.06, Loss = 2.307
[2019-11-27 18:28] Train Step 0590/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2200.48, Accuracy = 0.11, Loss = 2.305
[2019-11-27 18:28] Train Step 0600/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2306.96, Accuracy = 0.08, Loss = 2.305
[2019-11-27 18:28] Train Step 0610/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2545.15, Accuracy = 0.12, Loss = 2.298
[2019-11-27 18:28] Train Step 0620/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2298.82, Accuracy = 0.07, Loss = 2.309
[2019-11-27 18:28] Train Step 0630/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2251.05, Accuracy = 0.12, Loss = 2.305
[2019-11-27 18:28] Train Step 0640/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2242.11, Accuracy = 0.11, Loss = 2.305
[2019-11-27 18:28] Train Step 0650/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2251.23, Accuracy = 0.12, Loss = 2.306
[2019-11-27 18:28] Train Step 0660/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2239.10, Accuracy = 0.10, Loss = 2.302
[2019-11-27 18:28] Train Step 0670/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2282.23, Accuracy = 0.09, Loss = 2.306
[2019-11-27 18:28] Train Step 0680/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2250.17, Accuracy = 0.11, Loss = 2.307
[2019-11-27 18:28] Train Step 0690/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2286.91, Accuracy = 0.11, Loss = 2.302
[2019-11-27 18:28] Train Step 0700/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2320.32, Accuracy = 0.11, Loss = 2.301
[2019-11-27 18:28] Train Step 0710/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2324.12, Accuracy = 0.06, Loss = 2.308
[2019-11-27 18:29] Train Step 0720/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2318.29, Accuracy = 0.14, Loss = 2.301
[2019-11-27 18:29] Train Step 0730/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2207.06, Accuracy = 0.12, Loss = 2.304
[2019-11-27 18:29] Train Step 0740/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2264.00, Accuracy = 0.10, Loss = 2.302
[2019-11-27 18:29] Train Step 0750/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2251.39, Accuracy = 0.16, Loss = 2.303
[2019-11-27 18:29] Train Step 0760/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2250.05, Accuracy = 0.09, Loss = 2.303
[2019-11-27 18:29] Train Step 0770/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2226.92, Accuracy = 0.10, Loss = 2.302
[2019-11-27 18:29] Train Step 0780/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2326.31, Accuracy = 0.12, Loss = 2.299
[2019-11-27 18:29] Train Step 0790/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2242.88, Accuracy = 0.09, Loss = 2.303
[2019-11-27 18:29] Train Step 0800/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2262.66, Accuracy = 0.11, Loss = 2.303
[2019-11-27 18:29] Train Step 0810/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2345.56, Accuracy = 0.05, Loss = 2.307
[2019-11-27 18:29] Train Step 0820/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2185.40, Accuracy = 0.07, Loss = 2.302
[2019-11-27 18:29] Train Step 0830/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2323.06, Accuracy = 0.12, Loss = 2.299
[2019-11-27 18:29] Train Step 0840/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2349.87, Accuracy = 0.09, Loss = 2.301
[2019-11-27 18:29] Train Step 0850/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2205.52, Accuracy = 0.10, Loss = 2.306
[2019-11-27 18:29] Train Step 0860/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2249.52, Accuracy = 0.14, Loss = 2.297
[2019-11-27 18:29] Train Step 0870/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2265.80, Accuracy = 0.09, Loss = 2.298
[2019-11-27 18:29] Train Step 0880/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2170.36, Accuracy = 0.07, Loss = 2.301
[2019-11-27 18:29] Train Step 0890/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2292.06, Accuracy = 0.05, Loss = 2.305
[2019-11-27 18:29] Train Step 0900/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2243.76, Accuracy = 0.10, Loss = 2.308
[2019-11-27 18:29] Train Step 0910/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2233.56, Accuracy = 0.09, Loss = 2.308
[2019-11-27 18:29] Train Step 0920/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2246.09, Accuracy = 0.11, Loss = 2.301
[2019-11-27 18:29] Train Step 0930/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2234.75, Accuracy = 0.09, Loss = 2.305
[2019-11-27 18:29] Train Step 0940/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2259.16, Accuracy = 0.11, Loss = 2.305
[2019-11-27 18:29] Train Step 0950/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2324.57, Accuracy = 0.07, Loss = 2.302
[2019-11-27 18:29] Train Step 0960/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2321.74, Accuracy = 0.09, Loss = 2.307
[2019-11-27 18:29] Train Step 0970/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2322.85, Accuracy = 0.09, Loss = 2.302
[2019-11-27 18:29] Train Step 0980/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2329.54, Accuracy = 0.10, Loss = 2.303
[2019-11-27 18:29] Train Step 0990/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2232.32, Accuracy = 0.10, Loss = 2.302
[2019-11-27 18:29] Train Step 1000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2312.17, Accuracy = 0.09, Loss = 2.303
[2019-11-27 18:29] Train Step 1010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2302.21, Accuracy = 0.11, Loss = 2.303
[2019-11-27 18:29] Train Step 1020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2198.66, Accuracy = 0.09, Loss = 2.303
[2019-11-27 18:29] Train Step 1030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2276.00, Accuracy = 0.09, Loss = 2.304
[2019-11-27 18:29] Train Step 1040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2284.59, Accuracy = 0.13, Loss = 2.302
[2019-11-27 18:29] Train Step 1050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2199.29, Accuracy = 0.13, Loss = 2.301
[2019-11-27 18:29] Train Step 1060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2292.70, Accuracy = 0.07, Loss = 2.303
[2019-11-27 18:29] Train Step 1070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2338.08, Accuracy = 0.07, Loss = 2.304
[2019-11-27 18:29] Train Step 1080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2227.45, Accuracy = 0.12, Loss = 2.302
[2019-11-27 18:29] Train Step 1090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2249.69, Accuracy = 0.09, Loss = 2.299
[2019-11-27 18:29] Train Step 1100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2267.32, Accuracy = 0.08, Loss = 2.304
[2019-11-27 18:29] Train Step 1110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2208.85, Accuracy = 0.17, Loss = 2.301
[2019-11-27 18:29] Train Step 1120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2258.55, Accuracy = 0.14, Loss = 2.302
[2019-11-27 18:29] Train Step 1130/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2270.98, Accuracy = 0.11, Loss = 2.302
[2019-11-27 18:29] Train Step 1140/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2209.85, Accuracy = 0.09, Loss = 2.302
[2019-11-27 18:29] Train Step 1150/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2275.13, Accuracy = 0.07, Loss = 2.299
[2019-11-27 18:29] Train Step 1160/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2292.28, Accuracy = 0.10, Loss = 2.299
[2019-11-27 18:29] Train Step 1170/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2207.98, Accuracy = 0.12, Loss = 2.304
[2019-11-27 18:29] Train Step 1180/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2319.81, Accuracy = 0.12, Loss = 2.303
[2019-11-27 18:29] Train Step 1190/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2320.43, Accuracy = 0.09, Loss = 2.302
[2019-11-27 18:29] Train Step 1200/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2252.90, Accuracy = 0.08, Loss = 2.303
[2019-11-27 18:29] Train Step 1210/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2320.97, Accuracy = 0.11, Loss = 2.301
[2019-11-27 18:29] Train Step 1220/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2312.78, Accuracy = 0.12, Loss = 2.302
[2019-11-27 18:29] Train Step 1230/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2301.82, Accuracy = 0.12, Loss = 2.303
[2019-11-27 18:29] Train Step 1240/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2325.70, Accuracy = 0.08, Loss = 2.301
[2019-11-27 18:29] Train Step 1250/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2189.58, Accuracy = 0.10, Loss = 2.304
[2019-11-27 18:29] Train Step 1260/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2240.14, Accuracy = 0.11, Loss = 2.304
[2019-11-27 18:29] Train Step 1270/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2224.82, Accuracy = 0.10, Loss = 2.304
[2019-11-27 18:29] Train Step 1280/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2333.27, Accuracy = 0.08, Loss = 2.302
[2019-11-27 18:29] Train Step 1290/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2321.30, Accuracy = 0.07, Loss = 2.304
[2019-11-27 18:29] Train Step 1300/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2192.41, Accuracy = 0.05, Loss = 2.305
[2019-11-27 18:29] Train Step 1310/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2264.12, Accuracy = 0.05, Loss = 2.305
[2019-11-27 18:29] Train Step 1320/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2225.29, Accuracy = 0.13, Loss = 2.301
[2019-11-27 18:29] Train Step 1330/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2248.54, Accuracy = 0.12, Loss = 2.302
[2019-11-27 18:29] Train Step 1340/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2226.24, Accuracy = 0.09, Loss = 2.303
[2019-11-27 18:29] Train Step 1350/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2231.53, Accuracy = 0.09, Loss = 2.302
[2019-11-27 18:29] Train Step 1360/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2239.80, Accuracy = 0.12, Loss = 2.302
[2019-11-27 18:29] Train Step 1370/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2323.60, Accuracy = 0.11, Loss = 2.303
[2019-11-27 18:29] Train Step 1380/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2268.81, Accuracy = 0.09, Loss = 2.304
[2019-11-27 18:29] Train Step 1390/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2309.77, Accuracy = 0.08, Loss = 2.304
[2019-11-27 18:29] Train Step 1400/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2556.95, Accuracy = 0.10, Loss = 2.302
[2019-11-27 18:29] Train Step 1410/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2613.41, Accuracy = 0.06, Loss = 2.303
[2019-11-27 18:29] Train Step 1420/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2297.66, Accuracy = 0.05, Loss = 2.304
[2019-11-27 18:29] Train Step 1430/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2306.91, Accuracy = 0.11, Loss = 2.302
[2019-11-27 18:29] Train Step 1440/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2358.88, Accuracy = 0.08, Loss = 2.303
[2019-11-27 18:29] Train Step 1450/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2242.76, Accuracy = 0.12, Loss = 2.302
[2019-11-27 18:29] Train Step 1460/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2587.35, Accuracy = 0.08, Loss = 2.304
[2019-11-27 18:29] Train Step 1470/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2266.52, Accuracy = 0.09, Loss = 2.304
[2019-11-27 18:29] Train Step 1480/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2237.43, Accuracy = 0.08, Loss = 2.304
[2019-11-27 18:29] Train Step 1490/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2472.51, Accuracy = 0.13, Loss = 2.299
[2019-11-27 18:29] Train Step 1500/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2198.91, Accuracy = 0.10, Loss = 2.302
[2019-11-27 18:29] Train Step 1510/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2107.91, Accuracy = 0.06, Loss = 2.304
[2019-11-27 18:29] Train Step 1520/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2198.25, Accuracy = 0.12, Loss = 2.304
[2019-11-27 18:29] Train Step 1530/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2200.54, Accuracy = 0.16, Loss = 2.298
[2019-11-27 18:29] Train Step 1540/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2227.92, Accuracy = 0.08, Loss = 2.306
[2019-11-27 18:29] Train Step 1550/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2187.36, Accuracy = 0.08, Loss = 2.303
[2019-11-27 18:29] Train Step 1560/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2202.44, Accuracy = 0.05, Loss = 2.305
[2019-11-27 18:29] Train Step 1570/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2191.48, Accuracy = 0.15, Loss = 2.303
[2019-11-27 18:29] Train Step 1580/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2264.42, Accuracy = 0.12, Loss = 2.302
[2019-11-27 18:29] Train Step 1590/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2241.27, Accuracy = 0.08, Loss = 2.307
[2019-11-27 18:29] Train Step 1600/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2259.24, Accuracy = 0.11, Loss = 2.302
[2019-11-27 18:29] Train Step 1610/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2281.41, Accuracy = 0.09, Loss = 2.300
[2019-11-27 18:29] Train Step 1620/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2260.47, Accuracy = 0.13, Loss = 2.301
[2019-11-27 18:29] Train Step 1630/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2280.24, Accuracy = 0.08, Loss = 2.300
[2019-11-27 18:29] Train Step 1640/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2270.96, Accuracy = 0.05, Loss = 2.320
[2019-11-27 18:29] Train Step 1650/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2285.00, Accuracy = 0.09, Loss = 2.307
[2019-11-27 18:29] Train Step 1660/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2207.28, Accuracy = 0.05, Loss = 2.302
[2019-11-27 18:29] Train Step 1670/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2246.64, Accuracy = 0.05, Loss = 2.304
[2019-11-27 18:29] Train Step 1680/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2236.14, Accuracy = 0.13, Loss = 2.304
[2019-11-27 18:29] Train Step 1690/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2228.48, Accuracy = 0.07, Loss = 2.312
[2019-11-27 18:29] Train Step 1700/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2257.64, Accuracy = 0.12, Loss = 2.302
[2019-11-27 18:29] Train Step 1710/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2251.36, Accuracy = 0.12, Loss = 2.304
[2019-11-27 18:29] Train Step 1720/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2208.16, Accuracy = 0.09, Loss = 2.305
[2019-11-27 18:29] Train Step 1730/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2258.09, Accuracy = 0.09, Loss = 2.302
[2019-11-27 18:30] Train Step 1740/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2250.18, Accuracy = 0.09, Loss = 2.305
[2019-11-27 18:30] Train Step 1750/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2299.09, Accuracy = 0.10, Loss = 2.303
[2019-11-27 18:30] Train Step 1760/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2250.87, Accuracy = 0.12, Loss = 2.302
[2019-11-27 18:30] Train Step 1770/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2396.92, Accuracy = 0.12, Loss = 2.304
[2019-11-27 18:30] Train Step 1780/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2239.91, Accuracy = 0.12, Loss = 2.302
[2019-11-27 18:30] Train Step 1790/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2226.78, Accuracy = 0.14, Loss = 2.303
[2019-11-27 18:30] Train Step 1800/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2196.17, Accuracy = 0.11, Loss = 2.302
[2019-11-27 18:30] Train Step 1810/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2225.83, Accuracy = 0.11, Loss = 2.302
[2019-11-27 18:30] Train Step 1820/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2235.03, Accuracy = 0.06, Loss = 2.307
[2019-11-27 18:30] Train Step 1830/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2198.23, Accuracy = 0.15, Loss = 2.300
[2019-11-27 18:30] Train Step 1840/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2214.44, Accuracy = 0.06, Loss = 2.304
[2019-11-27 18:30] Train Step 1850/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2238.22, Accuracy = 0.12, Loss = 2.301
[2019-11-27 18:30] Train Step 1860/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2239.99, Accuracy = 0.12, Loss = 2.304
[2019-11-27 18:30] Train Step 1870/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2240.69, Accuracy = 0.09, Loss = 2.302
[2019-11-27 18:30] Train Step 1880/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2237.58, Accuracy = 0.10, Loss = 2.303
[2019-11-27 18:30] Train Step 1890/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2245.77, Accuracy = 0.05, Loss = 2.305
[2019-11-27 18:30] Train Step 1900/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2251.31, Accuracy = 0.11, Loss = 2.302
[2019-11-27 18:30] Train Step 1910/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2278.01, Accuracy = 0.11, Loss = 2.301
[2019-11-27 18:30] Train Step 1920/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2272.69, Accuracy = 0.09, Loss = 2.303
[2019-11-27 18:30] Train Step 1930/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2225.81, Accuracy = 0.10, Loss = 2.300
[2019-11-27 18:30] Train Step 1940/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2222.66, Accuracy = 0.11, Loss = 2.301
[2019-11-27 18:30] Train Step 1950/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2183.57, Accuracy = 0.11, Loss = 2.302
[2019-11-27 18:30] Train Step 1960/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2366.01, Accuracy = 0.08, Loss = 2.304
[2019-11-27 18:30] Train Step 1970/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2236.19, Accuracy = 0.12, Loss = 2.303
[2019-11-27 18:30] Train Step 1980/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2219.36, Accuracy = 0.08, Loss = 2.302
[2019-11-27 18:30] Train Step 1990/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2273.75, Accuracy = 0.13, Loss = 2.302
[2019-11-27 18:30] Train Step 2000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2217.49, Accuracy = 0.10, Loss = 2.301
[2019-11-27 18:30] Train Step 2010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2262.03, Accuracy = 0.11, Loss = 2.303
[2019-11-27 18:30] Train Step 2020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2288.49, Accuracy = 0.11, Loss = 2.304
[2019-11-27 18:30] Train Step 2030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2279.99, Accuracy = 0.07, Loss = 2.303
[2019-11-27 18:30] Train Step 2040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2265.92, Accuracy = 0.07, Loss = 2.306
[2019-11-27 18:30] Train Step 2050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2230.75, Accuracy = 0.09, Loss = 2.305
